representative,taxID,id_method,taxon,rank,score,kingdom,phylum,class,order,family,genus,species,path,scores,reason,NNtaxID,NNtaxon,NNrank,NNdistance
Zotu2011,1315712,insect,Picomonas,genus,NA,,Picozoa,Picomonadea,Picomonadida,Picomonadidae,Picomonas,,NA,NA,-1,1315715,Picomonas judraskeda,species,0.0168
Zotu2012,2864,insect,Dinophyceae,class,0.7791,,,Dinophyceae,,,,,2.21211E+17,ddddddddddddd>cddN,2,66473,Pentapharsodinium tyrrhenicum,species,0.0284
Zotu2013,2759,insect,Eukaryota,superkingdom,1,,,,,,,,221211111,ddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0519
Zotu2014,131567,insect,cellular organisms,no rank,1,,,,,,,,22122122111,ddddddddddd,3,2483200,Chrysophaeum taylorii,species,0.0291
Zotu2015,39119,insect,Dictyochophyceae,class,1,,,Dictyochophyceae,,,,,2.21221E+12,ddddddddddddd,2,475233,Pseudochattonella verruculosa,species,0.0207
Zotu2016,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,412154,Chrysochromulina cymbium,species,0.0102
Zotu2017,39119,insect,Dictyochophyceae,class,0.9944,,,Dictyochophyceae,,,,,2.21221E+13,dddddddddddddc,2,35674,Rhizochromulina cf. marina,species,0.0383
Zotu2018,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,2759,Eukaryota,superkingdom,0.0054
Zotu2019,2864,insect,Dinophyceae,class,NA,,,Dinophyceae,,,,,NA,NA,-1,2864,Dinophyceae,class,0.0188
Zotu2020,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddadddddddddddddd,2,2038323,Durinskia kwazulunatalensis,species,0.0639
Zotu2021,5878,insect,Ciliophora,phylum,1,,Ciliophora,,,,,,2.21122E+16,ddddddddddddddddd,2,696133,Cyclotrichium cyclokaryon,species,0.0473
Zotu2022,116571,insect,Podoplea,superorder,0.9999,Metazoa,Arthropoda,Hexanauplia,,,,,2.12212E+15,dddddddddddddddd,2,512230,Itunella muelleri,species,0.0263
Zotu2023,158377,insect,Lecudinidae,family,1,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,,,2.21212E+15,dddddddddddddddd,3,1638945,Lankesteria hesperidiiformis,species,0.066
Zotu2024,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111122,ddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0581
Zotu2025,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,418964,Prymnesium chiton,species,0.0125
Zotu2026,2759,insect,Eukaryota,superkingdom,0.9968,,,,,,,,2.21211E+14,ddddddddddddddd,2,1428570,Azadinium dalianense,species,0.0434
Zotu2027,131567,insect,cellular organisms,no rank,1,,,,,,,,2.21221E+12,ddddddddddddd,2,2856,Cylindrotheca closterium,species,0.0727
Zotu2028,65574,insect,Acantharea,class,1,,,Acantharea,,,,,2.21212E+17,dddddddddddddddddd,2,65574,Acantharea,class,0.0347
Zotu2029,97489,insect,Chrysochromulina acantha,species,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina acantha,NA,NA,-1,97489,Chrysochromulina acantha,species,0
Zotu2030,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+21,dddddddddddddddddddddd,2,141414,Strombidinopsis acuminata,species,0.0428
Zotu2031,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,412154,Chrysochromulina cymbium,species,0.0075
Zotu2032,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+14,ddddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0261
Zotu2033,6072,insect,Eumetazoa,clade,1,Metazoa,,,,,,,212212121,ddddddddd,2,512211,Ameira scotti,species,0.047
Zotu2034,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0804
Zotu2035,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.0666
Zotu2036,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.0284
Zotu2037,237082,insect,Spheciospongia,genus,NA,Metazoa,Porifera,Demospongiae,Clionaida,Spirastrellidae,Spheciospongia,,NA,NA,-1,295237,Spheciospongia vesparium,species,0.0194
Zotu2038,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+12,ddddddddddddd,2,1315715,Picomonas judraskeda,species,0.0249
Zotu2039,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,46947,Geminigera cryophila,species,0.0403
Zotu2040,2864,insect,Dinophyceae,class,0.9982,,,Dinophyceae,,,,,2.21211E+15,dddddddddddddddd,2,1486022,Azadinium dexteroporum,species,0.0241
Zotu2041,543769,insect,Rhizaria,clade,1,,,,,,,,2.21212E+17,dddddddddddddddIdd,3,35883,Ipomoea nil,species,0.0725
Zotu2042,543769,insect,Rhizaria,clade,1,,,,,,,,2.21212E+18,ddddddddddddddddddd,2,409284,Paragymnodinium shiwhaense,species,0.0775
Zotu2043,2759,insect,Eukaryota,superkingdom,1,,,,,,,,222112121,ddddddddd,2,561169,Rebecca salina,species,0.0463
Zotu2044,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,dddddddddddddddGd,3,365363,Clathrina wistariensis,species,0.104
Zotu2045,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+14,ddddd_ddddWdddd,2,2945,Prorocentrum micans,species,0.1066
Zotu2046,2864,insect,Dinophyceae,class,NA,,,Dinophyceae,,,,,NA,NA,-1,858356,Duboscquodinium collinii,species,0.01
Zotu2047,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,407301,Karlodinium veneficum,species,0.0709
Zotu2048,632149,insect,Azadinium,genus,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,,NA,NA,-1,1428570,Azadinium dalianense,species,0.0187
Zotu2049,28009,insect,Choanoflagellata,class,1,,,Choanoflagellata,,,,,2.22112E+15,ddd^dddddddddddd,3,28014,Diaphanoeca grandis,species,0.0202
Zotu2050,28009,insect,Choanoflagellata,class,1,,,Choanoflagellata,,,,,2.22112E+16,ddddddddddddddddd,2,459534,Didymoeca costata,species,0.0255
Zotu2051,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+14,dddddddddddddOd,2,1428570,Azadinium dalianense,species,0.0227
Zotu2052,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+13,dddddddddddddd,2,35097,Cohnilembus verminus,species,0.0513
Zotu2053,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+19,dddddddddddddddddddd,2,232287,Telonema subtile,species,0.0278
Zotu2054,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.22112E+18,ddadddddddddd^ddddd,2,232288,Telonema antarcticum,species,0.0346
Zotu2055,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0575
Zotu2056,2759,insect,Eukaryota,superkingdom,1,,,,,,,,222112121,ddddddddd,3,127547,Cruciplacolithus neohelis,species,0.0354
Zotu2057,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+15,dddddddddddddddd,2,278118,Hexaconus serratus,species,0.0637
Zotu2058,119367,insect,Neocalanus,genus,NA,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,,NA,NA,-1,119369,Neocalanus flemingeri,species,0.0197
Zotu2059,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+12,ddddddddddddd,2,82541,Cupriavidus gilardii,species,0.0687
Zotu2060,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,dddddYddddddddddd,3,1655541,Plagiodinium belizeanum,species,0.0997
Zotu2061,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+15,dddddddddddddddd,2,2945,Prorocentrum micans,species,0.0881
Zotu2062,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddddcdddddddd,2,987156,Stylochlamydium venustum,species,0.0562
Zotu2063,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+21,dddddddddddddddddddddd,2,1229649,Amphorellopsis quinquealata,species,0.0507
Zotu2064,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0767
Zotu2065,1,insect,root,no rank,0.9959,,,,,,,,222,ddd,3,44169,Antipathidae,family,0.0448
Zotu2066,2759,insect,Eukaryota,superkingdom,0.7353,,,,,,,,2.21211E+14,ddddddddddddddJ,2,1519423,Azadinium concinnum,species,0.0443
Zotu2067,131567,insect,cellular organisms,no rank,1,,,,,,,,212212122,ddddddddd,2,84301,Calanus pacificus,species,0.0511
Zotu2068,3041,insect,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,,2.22112E+12,ddddddddddddd,2,36895,Pyramimonas propulsa,species,0.0493
Zotu2069,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0818
Zotu2070,6072,insect,Eumetazoa,clade,0.9996,Metazoa,,,,,,,212212121,ddddddddd,2,1109190,Astericola clausii,species,0.0428
Zotu2071,2944,insect,Prorocentrum,genus,NA,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,,NA,NA,-1,2944,Prorocentrum,genus,0.0194
Zotu2072,131567,insect,cellular organisms,no rank,1,,,,,,,,22122122111,ddddddddddd,3,2483200,Chrysophaeum taylorii,species,0.0258
Zotu2073,65574,insect,Acantharea,class,NA,,,Acantharea,,,,,NA,NA,-1,1127222,Xiphacantha alata,species,0.0068
Zotu2074,2955,insect,Gymnodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,NA,NA,-1,39447,Gymnodinium catenatum,species,0.018
Zotu2075,467778,insect,Pseudochattonella,genus,NA,,,Dictyochophyceae,Florenciellales,,Pseudochattonella,,NA,NA,-1,475233,Pseudochattonella verruculosa,species,0.0194
Zotu2076,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0828
Zotu2077,157684,insect,Karlodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,,NA,NA,-1,407301,Karlodinium veneficum,species,0.0107
Zotu2078,131567,insect,cellular organisms,no rank,1,,,,,,,,212212122,ddddddddd,2,1109190,Astericola clausii,species,0.0563
Zotu2079,66470,insect,Lepidodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,,NA,NA,-1,66470,Lepidodinium,genus,0.0114
Zotu2080,6833,insect,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,2.12212E+11,dddddddddddd,2,119369,Neocalanus flemingeri,species,0.0227
Zotu2081,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddddd,3,1132513,Euduboscquella crenulata,species,0.0756
Zotu2082,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111122,ddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0496
Zotu2083,1,insect,root,no rank,1,,,,,,,,2.21212E+15,dddddddddddddddd,3,210620,Toxarium undulatum,species,0.0666
Zotu2084,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0788
Zotu2085,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,696961,Chrysochromulina strobilus,species,0.0088
Zotu2086,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+12,ddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0371
Zotu2087,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,dddbddddddddd,3,66473,Pentapharsodinium tyrrhenicum,species,0.0738
Zotu2088,6833,insect,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,2.12212E+11,dddddddddddd,2,119369,Neocalanus flemingeri,species,0.0281
Zotu2089,363324,insect,Blastodinium,genus,NA,,,Dinophyceae,Blastodiniales,,Blastodinium,,NA,NA,-1,363324,Blastodinium,genus,0.0154
Zotu2090,33634,insect,Stramenopiles,clade,1,,,,,,,,2.21221E+11,dddddddddddd,2,2483200,Chrysophaeum taylorii,species,0.0309
Zotu2091,66801,insect,Gymnodiniaceae,family,0.9907,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,,2.21211E+14,ddddddddddddddc,2,39447,Gymnodinium catenatum,species,0.0201
Zotu2092,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,3,393032,Ichthyodinium chabelardi,species,0.078
Zotu2093,2608131,insect,Prymnesiophyceae,clade,NA,,Haptophyta,,,,,,NA,NA,-1,127547,Cruciplacolithus neohelis,species,0.0152
Zotu2094,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddd_ddddddddd,3,66473,Pentapharsodinium tyrrhenicum,species,0.0802
Zotu2095,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,77300,Margalefidinium polykrikoides,species,0.0796
Zotu2096,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+21,dddddddddddddddddddddd,2,141414,Strombidinopsis acuminata,species,0.044
Zotu2097,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111122,ddddddddddd,2,2038323,Durinskia kwazulunatalensis,species,0.0787
Zotu2098,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0671
Zotu2099,157684,insect,Karlodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,,NA,NA,-1,407301,Karlodinium veneficum,species,0.0147
Zotu2100,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+22,ddddddddddddddddddddddd,2,999882,Subulatomonas tetraspora,species,0.1184
Zotu2101,41873,insect,Mamiellaceae,family,0.7564,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,,2.22112E+15,dddddddddddddddL,2,296587,Micromonas commoda,species,0.0286
Zotu2102,543769,insect,Rhizaria,clade,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,2,151027,Cryothecomonas longipes,species,0.0607
Zotu2103,29832,insect,Hanseniaspora,genus,NA,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,,NA,NA,-1,29832,Hanseniaspora,genus,0
Zotu2104,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,2,46947,Geminigera cryophila,species,0.0701
Zotu2105,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+15,dddddVdddddddddd,2,160623,Adenoides eludens,species,0.0879
Zotu2106,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,46947,Geminigera cryophila,species,0.0373
Zotu2107,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,46947,Geminigera cryophila,species,0.04
Zotu2108,6072,insect,Eumetazoa,clade,0.8081,Metazoa,,,,,,,212212121,ddddddddQ,2,1109190,Astericola clausii,species,0.0448
Zotu2109,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0692
Zotu2110,1472647,insect,Paragymnodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Paragymnodinium,,NA,NA,-1,409284,Paragymnodinium shiwhaense,species,0.0104
Zotu2111,7721,insect,Styelidae,family,1,Metazoa,Chordata,Ascidiacea,Stolidobranchia,Styelidae,,,2.12211E+12,ddddddddddddd,2,323289,Metandrocarpa taylori,species,0.0203
Zotu2112,1,insect,root,no rank,1,,,,,,,,22121,ddddd,3,393032,Ichthyodinium chabelardi,species,0.0915
Zotu2113,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2122121221,dddddddddd,2,580051,Nemesis lamna,species,0.0532
Zotu2114,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+14,ddddddddddddddd,2,60594,Gyrodinium,genus,0.0313
Zotu2115,28009,insect,Choanoflagellata,class,1,,,Choanoflagellata,,,,,2.22112E+16,ddddddddddddddddd,2,28014,Diaphanoeca grandis,species,0.0462
Zotu2116,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+18,ddddddddddddd_ddddd,2,388228,Diplopsalopsis bomba,species,0.1148
Zotu2117,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,ddddddddddcddPdddddddd,2,2038323,Durinskia kwazulunatalensis,species,0.1029
Zotu2118,2759,insect,Eukaryota,superkingdom,0.9992,,,,,,,,2122121221,dddddddddd,2,641229,Pseudotontonia simplicidens,species,0.0558
Zotu2119,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,dddddddddddddddddddddd,3,696094,Caryotricha rariseta,species,0.1081
Zotu2120,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,dddddddddddddcdddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0795
Zotu2121,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+17,ddddddd_ddddddddLd,2,1606869,Strombidium capitatum,species,0.0402
Zotu2122,131567,insect,cellular organisms,no rank,1,,,,,,,,2.21221E+12,ddddddddddd^d,2,230412,Pirsonia diadema,species,0.0587
Zotu2123,2759,insect,Eukaryota,superkingdom,0.9551,,,,,,,,2.21211E+14,dddddddddddddd`,2,1655547,Heterocapsa psammophila,species,0.0437
Zotu2124,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21122E+11,dddddddddddd,2,1407008,Biecheleriopsis adriatica,species,0.0951
Zotu2125,131567,insect,cellular organisms,no rank,1,,,,,,,,212212122,ddddddddd,2,578977,Paralebion elongatus,species,0.0585
Zotu2126,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+16,ddddddddddddddddd,3,407301,Karlodinium veneficum,species,0.0741
Zotu2127,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0651
Zotu2128,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111122,ddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.074
Zotu2129,6231,insect,Nematoda,phylum,1,Metazoa,Nematoda,,,,,,2.12212E+15,dddddddddddddddd,2,647165,Punctodora ratzeburgensis,species,0.0367
Zotu2130,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21211E+11,dddddddddddd,4,39447,Gymnodinium catenatum,species,0.0364
Zotu2131,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+12,ddddddddddcdd,3,1132513,Euduboscquella crenulata,species,0.0947
Zotu2132,6072,insect,Eumetazoa,clade,1,Metazoa,,,,,,,2.12212E+12,ddddddddIdddd,2,2030975,Speleoithona bermudensis,species,0.0407
Zotu2133,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111122,ddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0503
Zotu2134,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+14,ddddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0382
Zotu2135,33630,insect,Alveolata,clade,1,,,,,,,,2.21211E+13,dddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0459
Zotu2136,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,696961,Chrysochromulina strobilus,species,0.0135
Zotu2137,1779168,insect,Astrophorina,suborder,NA,Metazoa,Porifera,Demospongiae,Tetractinellida,,,,NA,NA,-1,473528,Rhabdastrella globostellata,species,0.013
Zotu2138,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+16,ddddddddddddddddd,2,278121,Amphibelone cultellata,species,0.0574
Zotu2139,131567,insect,cellular organisms,no rank,1,,,,,,,,2.21221E+12,dddWddddddddd,2,2856,Cylindrotheca closterium,species,0.069
Zotu2140,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,2038323,Durinskia kwazulunatalensis,species,0.0926
Zotu2141,2864,insect,Dinophyceae,class,1,,,Dinophyceae,,,,,2.21211E+17,dddddddddddddZdddd,2,1428570,Azadinium dalianense,species,0.0207
Zotu2142,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+23,ddddQdddddcddddddddddddd,2,329475,Fragilaria barbararum,species,0.0749
Zotu2143,2836,insect,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,,22122121212,ddddddddddd,2,42384,Hyphochytrium catenoides,species,0.0657
Zotu2144,632149,insect,Azadinium,genus,NA,,,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,,NA,NA,-1,1428570,Azadinium dalianense,species,0.0194
Zotu2145,6833,insect,Calanoida,order,0.9824,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,,2.12212E+11,dddddddddddb,2,119369,Neocalanus flemingeri,species,0.0204
Zotu2146,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,46947,Geminigera cryophila,species,0.0515
Zotu2147,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,ddddddddddcddddddddddd,2,232288,Telonema antarcticum,species,0.0233
Zotu2148,278117,insect,Hexaconus,genus,NA,,,Acantharea,Arthracanthida,Hexalaspididae,Hexaconus,,NA,NA,-1,278118,Hexaconus serratus,species,0.0134
Zotu2149,1,insect,root,no rank,1,,,,,,,,2.21212E+15,ddddddddddWddddd,2,1132515,Euduboscquella cachoni,species,0.1507
Zotu2150,543769,insect,Rhizaria,clade,NA,,,,,,,,NA,NA,-1,629753,Protaspis oviformis,species,0.0165
Zotu2151,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+18,dddddddddddddddcddd,3,753081,Bigelowiella natans CCMP2755,strain,0.0589
Zotu2152,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,ddddddddddddddddddddddddd,2,1132513,Euduboscquella crenulata,species,0.0727
Zotu2153,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,98217,Chrysochromulina campanulifera,species,0.0078
Zotu2154,44169,insect,Antipathidae,family,NA,Metazoa,Cnidaria,Anthozoa,Antipatharia,Antipathidae,,,NA,NA,-1,44169,Antipathidae,family,0.018
Zotu2155,157684,insect,Karlodinium,genus,NA,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,,NA,NA,-1,407301,Karlodinium veneficum,species,0.0132
Zotu2156,35140,insect,Chrysochromulina,genus,NA,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,NA,NA,-1,35140,Chrysochromulina,genus,0.0102
Zotu2157,2864,insect,Dinophyceae,class,0.9963,,,Dinophyceae,,,,,2.21211E+15,dddddddddddddAdd,2,1655547,Heterocapsa psammophila,species,0.0296
Zotu2158,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2212111112,dddddddddd,2,71861,Scrippsiella trochoidea,species,0.0933
Zotu2159,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,107757,Gymnodinium aureolum,species,0.0114
Zotu2160,33630,insect,Alveolata,clade,0.9997,,,,,,,,2.21211E+15,dddddddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.085
Zotu2161,2759,insect,Eukaryota,superkingdom,1,,,,,,,,22121111122,ddddddddddd,2,66473,Pentapharsodinium tyrrhenicum,species,0.0583
Zotu2162,1,insect,root,no rank,1,,,,,,,,22221,ddd_d,2,44169,Antipathidae,family,0.043
Zotu2163,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+21,ddddddddddddd:dddddddd,2,2038323,Durinskia kwazulunatalensis,species,0.0993
Zotu2164,3113,insect,Ulvales,order,NA,Viridiplantae,Chlorophyta,Ulvophyceae,Ulvales,,,,NA,NA,-1,3118,Ulva,genus,0.0027
Zotu2165,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+22,ddddddddddddddddddcdddd,2,235516,Pogonus chalceus,species,0.1122
Zotu2166,2759,insect,Eukaryota,superkingdom,NA,,,,,,,,NA,NA,-1,7656,Paracentrotus lividus,species,0.0039
Zotu2167,2759,insect,Eukaryota,superkingdom,1,,,,,,,,2.21212E+24,dddddEddddcdddddddddddddd,2,1132513,Euduboscquella crenulata,species,0.0772
Zotu2168,241422,insect,Takayama,genus,NA,,,Dinophyceae,Gymnodiniales,Kareniaceae,Takayama,,NA,NA,-1,298604,Takayama cf. pulchellum,species,0.0135
Zotu2169,35673,insect,Rhizochromulina,genus,NA,,,Dictyochophyceae,Rhizochromulinales,,Rhizochromulina,,NA,NA,-1,35674,Rhizochromulina cf. marina,species,0.0185
Zotu2170,2864,insect,Dinophyceae,class,0.9997,,,Dinophyceae,,,,,2.21211E+15,ddddddddddddMVdd,2,1486022,Azadinium dexteroporum,species,0.0294
