representative,taxID,id_method,taxon,rank,score,kingdom,phylum,class,order,family,genus,species,path,scores,reason,NNtaxID,NNtaxon,NNrank,NNdistance
Zotu4942,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+19,dddddddddddddddddddd,2,1479687,Sitticus concolor,species,0.1336
Zotu4943,2803,insect,Rhodomelaceae,family,0.9988,,,Florideophyceae,Ceramiales,Rhodomelaceae,,,1.11221E+15,dddddddd?ddddd^d,2,173545,Polysiphonia stricta,species,0.1038
Zotu4944,2802,insect,Ceramiales,order,0.9994,,,Florideophyceae,Ceramiales,,,,1.11221E+16,dddddd4d6`ddddddd,2,81605,Fryeella gardneri,species,0.1038
Zotu4945,1,insect,root,no rank,1,,,,,,,,,,2,1391052,Tentorium papillatum,species,0.1738
Zotu4946,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,74381,Undaria pinnatifida,species,0.1193
Zotu4947,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,252671,Clytia hemisphaerica,species,0.1221
Zotu4948,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,1928770,Episymploce spinosa,species,0.1392
Zotu4949,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+12,dddddddcdddbd,2,157139,Phyllidia coelestis,species,0.1393
Zotu4950,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1.11222E+13,dddddddRdddddd,2,1826829,Drouetia aggregata,species,0.1278
Zotu4951,2759,insect,Eukaryota,superkingdom,0.6262,,,,,,,,1.11222E+16,adddddddddOdcddd?,2,749935,Ercolania fuscata,species,0.1246
Zotu4952,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddddddddddddddddddd\ddd,2,940681,Subulona clara,species,0.1501
Zotu4953,2870,insect,Phaeophyceae,class,1,,,Phaeophyceae,,,,,1.11222E+14,ddddddddddddddd,2,442698,Vimineoleathesia japonica,species,0.0973
Zotu4954,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1403456,Acrochaetium catenulatum,species,0.1238
Zotu4955,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1111112212,dddddddddd,4,187853,Gyrodactylus pannonicus,species,0.2051
Zotu4956,31357,insect,Acrochaetium,genus,1,,,Florideophyceae,Acrochaetiales,Acrochaetiaceae,Acrochaetium,,1.11221E+17,ddddddAdddcd_dbVb\,2,1042120,Acrochaetium moniliforme,species,0.0774
Zotu4957,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,1928771,Hemithyrsocera marginalis,species,0.1311
Zotu4958,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,1903921,Megalobulimus sanctipauli,species,0.1559
Zotu4959,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+12,dddZdddaddddd,2,452200,Hormogaster elisae,species,0.1433
Zotu4960,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+15,dddddddddddddcZd,2,252671,Clytia hemisphaerica,species,0.1059
Zotu4961,1,insect,root,no rank,1,,,,,,,,,,2,491807,Lecane luna,species,0.1938
Zotu4962,2803,insect,Rhodomelaceae,family,1,,,Florideophyceae,Ceramiales,Rhodomelaceae,,,1.11221E+16,ddddddddFdddddcdb,2,2202240,Streblocladia camptoclada,species,0.101
Zotu4963,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,1928771,Hemithyrsocera marginalis,species,0.1303
Zotu4964,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddcddd,2,313632,Neritina canalis,species,0.1458
Zotu4965,1,insect,root,no rank,1,,,,,,,,,,2,316167,Agalma okeni,species,0.1857
Zotu4966,2759,insect,Eukaryota,superkingdom,0.9773,,,,,,,,1.11222E+12,ddddddddddddb,2,1492367,Xysticus pellax,species,0.0879
Zotu4967,1,insect,root,no rank,1,,,,,,,,,,2,1793162,Stauridiosarsia cliffordi,species,0.1862
Zotu4968,1,insect,root,no rank,1,,,,,,,,,,2,1544666,Polymastia bartletti,species,0.169
Zotu4969,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,2957,Protodinium simplex,species,0.1729
Zotu4970,33213,insect,Bilateria,no rank,0.9271,Metazoa,,,,,,,1.11111E+20,dddEdddddddddddddddd],2,1906927,Chlorostoma argyrostomum,species,0.1531
Zotu4971,1,insect,root,no rank,1,,,,,,,,,,3,576894,Stichopus monotuberculatus,species,0.2173
Zotu4972,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,1911541,Pterocladiella media,species,0.1265
Zotu4973,1,insect,root,no rank,1,,,,,,,,,,4,316219,Rhizophysa eysenhardti,species,0.1652
Zotu4974,2836,insect,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,,1.11222E+16,dddddddddddddd]dd,2,415745,Pyrgulopsis notidicola,species,0.1018
Zotu4975,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddd^ddd,2,2872,Costaria costata,species,0.1164
Zotu4976,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddcddd,2,433380,Sellaphora auldreekie,species,0.1388
Zotu4977,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,473954,Conasprella orbignyi,species,0.1327
Zotu4978,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddbdddddHddddddddddddOd,2,1586469,Conopalpus brevicollis,species,0.1392
Zotu4979,76784,insect,Clionaidae,family,1,Metazoa,Porifera,Demospongiae,Clionaida,Clionaidae,,,1.11211E+17,ddddddddddbdddddRS,2,283505,Pione velans,species,0.0301
Zotu4980,2759,insect,Eukaryota,superkingdom,0.7595,,,,,,,,1.11222E+14,ddddddddddddddL,2,1635025,Bruchidius ituriensis,species,0.1246
Zotu4981,35140,insect,Chrysochromulina,genus,1,,,Haptophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,1.11222E+17,dddddddddddddddddd,0,1790146,Orthocladius decoratus,species,0.1311
Zotu4982,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddbdddddUdddddddddddd]d,2,926314,Sulawesidrobia posoensis,species,0.1311
Zotu4983,2759,insect,Eukaryota,superkingdom,0.8396,,,,,,,,1.11222E+14,ddddddddddbdHdT,2,1194615,Lepidodermella minus minus,subspecies,0.1563
Zotu4984,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+17,dddddddddddddddddd,2,692422,Baetis phoebus,species,0.1587
Zotu4985,1,insect,root,no rank,1,,,,,,,,,,2,1544666,Polymastia bartletti,species,0.1643
Zotu4986,2759,insect,Eukaryota,superkingdom,0.9921,,,,,,,,1.11222E+14,dddbdddddddQddc,2,619971,Babylonia zeylanica,species,0.1588
Zotu4987,6073,insect,Cnidaria,phylum,1,Metazoa,Cnidaria,,,,,,111211112,ddddddd^d,2,1249110,Malagazzia taeniogonia,species,0.101
Zotu4988,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddd`ddd,2,1631831,Pleurobranchus albiguttatus,species,0.1148
Zotu4989,2759,insect,Eukaryota,superkingdom,0.8545,,,,,,,,1.11222E+15,cdddddddddWdSddU,2,6526,Biomphalaria glabrata,species,0.1107
Zotu4990,2759,insect,Eukaryota,superkingdom,0.9133,,,,,,,,1.11222E+20,ddddddd\ddd`dddddddd[,2,1610092,Melanotus amamiensis,species,0.1482
Zotu4991,2759,insect,Eukaryota,superkingdom,0.9952,,,,,,,,1.11222E+13,dddddddddddddd,2,35198,Phacelocarpus peperocarpos,species,0.1466
Zotu4992,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,197152,Cloeon dipterum,species,0.1266
Zotu4993,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,229534,Caldesia oligococca,species,0.1681
Zotu4994,33634,insect,Stramenopiles,no rank,1,,,,,,,,1.11222E+15,dddddddddddddcZd,2,252671,Clytia hemisphaerica,species,0.1181
Zotu4995,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,137621,Arcyria cinerea,species,0.1425
Zotu4996,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,473954,Conasprella orbignyi,species,0.1278
Zotu4997,28866,insect,Gelidiella,genus,1,,,Florideophyceae,Gelidiales,Gelidiellaceae,Gelidiella,,1.11221E+14,dddddd`d[ddddTQ,0,1861772,Gelidiella indica,species,0.0814
Zotu4998,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+12,dddbddddddd;d,2,1540196,Pauropsalta similis,species,0.1148
Zotu4999,1,insect,root,no rank,1,,,,,,,,,,2,5891,Tetrahymena americanis,species,0.1847
Zotu5000,33630,insect,Alveolata,no rank,1,,,,,,,,11111122112,ddddddddddd,2,171271,Tringa totanus,species,0.2373
Zotu5001,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1111112212,dddddddddd,2,5801,Eimeria acervulina,species,0.1629
Zotu5002,33213,insect,Bilateria,no rank,1,Metazoa,,,,,,,1.11111E+17,dddddddddddddddddd,2,996672,Proporus bermudensis,species,0.1612
Zotu5003,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1111112212,dddddddddd,2,104777,Brachionus calyciflorus,species,0.1701
Zotu5004,1,insect,root,no rank,1,,,,,,,,,,2,1391052,Tentorium papillatum,species,0.1961
Zotu5005,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+19,ddddddd8dddddddddddd,2,483958,Thuridilla gracilis,species,0.1205
Zotu5006,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,511349,Yarepotamon gracilipa,species,0.1173
Zotu5007,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,16195,Polygonatum,genus,0.1221
Zotu5008,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1417744,Petramithrax pygmaeus,species,0.1303
Zotu5009,2759,insect,Eukaryota,superkingdom,0.9992,,,,,,,,1.11222E+17,dddddddVdddCddcddd,2,999276,Pleuroloba quoyi,species,0.1197
Zotu5010,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+16,ddddddddddddcd\dd,2,2007208,Dipterosiphonia australica,species,0.112
Zotu5011,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+11,dddddddddbdd,2,317182,Brachidontes adamsianus,species,0.1456
Zotu5012,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,49087,Euperipatoides rowelli,species,0.1287
Zotu5013,1,insect,root,no rank,1,,,,,,,,,,2,313632,Neritina canalis,species,0.1994
Zotu5014,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,ddd<dddddcddddddddddddVd,2,1747662,Lithophyllum hibernicum,species,0.1441
Zotu5015,1,insect,root,no rank,1,,,,,,,,,,2,1245845,Apiomerus crassipes,species,0.1658
Zotu5016,1,insect,root,no rank,1,,,,,,,,,,2,316219,Rhizophysa eysenhardti,species,0.1855
Zotu5017,2759,insect,Eukaryota,superkingdom,0.9993,,,,,,,,1.11222E+18,dddddddcddd[ddddddd,2,59763,Scyllarides nodifer,species,0.1433
Zotu5018,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,756394,Pterosiphonia bipinnata,species,0.1213
Zotu5019,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddIdddIddd9dd,2,1766105,Karamea tricerata,species,0.1335
Zotu5020,1,insect,root,no rank,1,,,,,,,,,,2,333436,Hadrothemis infesta,species,0.1793
Zotu5021,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddddddddddadd,2,4793,Phytophthora citrophthora,species,0.0993
Zotu5022,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+20,ddddddddddddddddddddd,2,483977,Mourgona osumi,species,0.1324
Zotu5023,33317,insect,Protostomia,no rank,1,Metazoa,,,,,,,1.11222E+20,ddddddd\dddPdd6dddddd,2,993604,Parachiton politus,species,0.1164
Zotu5024,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+18,ddddddddddddUdddddd,2,48215,Echinostoma paraensei,species,0.1185
Zotu5025,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,619971,Babylonia zeylanica,species,0.1404
Zotu5026,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddOddd,2,1743401,Xanthomelon interpositum,species,0.1335
Zotu5027,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddadddddWdddddddddd[dKd,2,1838214,Chryseofusus bradneri,species,0.127
Zotu5028,1,insect,root,no rank,1,,,,,,,,,,2,929462,Pteraeolidia ianthina,species,0.1809
Zotu5029,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddbdddddHddddddddddddOd,2,1557660,Lomera lurida,species,0.1278
Zotu5030,1,insect,root,no rank,1,,,,,,,,,,2,207953,Tortanus dextrilobatus,species,0.1454
Zotu5031,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,dddWdddddAddddddddddcdcd,2,252669,Clytia gracilis,species,0.1466
Zotu5032,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,1803387,Spermophagus niger,species,0.1396
Zotu5033,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,406637,Ectobius lapponicus,species,0.1221
Zotu5034,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd`ddddddd,2,1078525,Drupa ricinus lischkei,subspecies,0.1531
Zotu5035,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,316166,Agalma elegans,species,0.0904
Zotu5036,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,168817,Mazzaella oregona,species,0.136
Zotu5037,2830,insect,Haptophyceae,class,1,,,Haptophyceae,,,,,1.11222E+16,ddddddddddddddddd,2,489736,Horatosphaga tenera,species,0.1287
Zotu5038,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1077844,Nigrobaetis digitatus,species,0.1311
Zotu5039,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1112222,ddddddd,2,183972,Hygrophorus agathosmus,species,0.1254
Zotu5040,2759,insect,Eukaryota,superkingdom,0.998,,,,,,,,1.11222E+16,ddddddddddcdddd_d,2,316173,Athorybia rosacea,species,0.1213
Zotu5041,116571,insect,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,,2.22222E+15,ddddddddd_dddddd,2,309082,Acilius duvergeri,species,0.1197
Zotu5042,2759,insect,Eukaryota,superkingdom,0.5861,,,,,,,,1.11222E+20,dddddddbdddddddddddd;,2,1141738,Bossiella frondescens,species,0.1344
Zotu5043,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,105404,Agarum clathratum,species,0.1352
Zotu5044,37516,insect,Hydroidolina,subclass,1,Metazoa,Cnidaria,Hydrozoa,,,,,11121112122,dddddddcdLd,2,645398,Mitrocomella polydiademata,species,0.0904
Zotu5045,33630,insect,Alveolata,no rank,1,,,,,,,,11111122112,ddddddddddd,2,2055950,Sarcocystis cymruensis,species,0.1827
Zotu5046,33634,insect,Stramenopiles,no rank,0.7498,,,,,,,,1.11222E+14,ddddddddddddDaK,2,661992,Eutima curva,species,0.0985
Zotu5047,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,54000,Poteriostomum imparidentatum,species,0.18
Zotu5048,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1353399,Longpotamon acutum,species,0.1498
Zotu5049,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+17,dddddddddddddd@ddd,2,1267197,Opisthopterus tardoore,species,0.105
Zotu5050,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,ddd<ddddd]dddddddddddd,2,148342,Gibbula umbilicalis,species,0.1425
Zotu5051,1,insect,root,no rank,1,,,,,,,,,,2,248227,Ephemerella dorothea,species,0.1632
Zotu5052,131567,insect,cellular organisms,no rank,1,,,,,,,,1.11111E+11,dddddddddbdd,2,317182,Brachidontes adamsianus,species,0.1546
Zotu5053,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1981007,Columbella xiphitella,species,0.149
Zotu5054,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,ddd4ddd\ddd,2,1906927,Chlorostoma argyrostomum,species,0.1295
Zotu5055,81001,insect,Plakinidae,family,1,Metazoa,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,,,1.11211E+15,ddddddddddddddCU,2,1886678,Plakortis deweerdtaephila,species,0.0293
Zotu5056,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1111112212,dddddddddd,2,379413,Leucocytozoon majoris,species,0.1652
Zotu5057,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,35122,Macrocystis pyrifera,species,0.1352
Zotu5058,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,1838220,Dolicholatirus lancea,species,0.1515
Zotu5059,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddd^ddd,2,2872,Costaria costata,species,0.1221
Zotu5060,33317,insect,Protostomia,no rank,1,Metazoa,,,,,,,1.11111E+21,dddddddddddddddddddddd,2,162275,Haramonas dimorpha,species,0.0936
Zotu5061,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,1077918,Conasprella longurionis,species,0.1327
Zotu5062,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,1234972,Cambarincola ingens,species,0.1099
Zotu5063,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddOdddddcdddddddddd^d,2,1906927,Chlorostoma argyrostomum,species,0.1335
Zotu5064,6656,insect,Arthropoda,phylum,1,Metazoa,Arthropoda,,,,,,2.22221E+22,ddddddddddd`dRdddCdd`dd,2,989051,Lacinipolia stricta,species,0.0912
Zotu5065,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1308578,Baudinella tuberculata,species,0.1425
Zotu5066,1,insect,root,no rank,1,,,,,,,,,,2,1346089,Sphaerotylus antarcticus,species,0.175
Zotu5067,2008388,insect,Laurencieae,tribe,1,,,Florideophyceae,Ceramiales,Rhodomelaceae,,,1.11221E+16,ddddddddIddddNd[Y,2,290688,Laurencia pacifica,species,0.0554
Zotu5068,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,ddddddddddddddd,2,371977,Mesospora negrosensis,species,0.1629
Zotu5069,2759,insect,Eukaryota,superkingdom,0.7714,,,,,,,,1.11222E+20,dddddddbddddddddddddM,2,1928771,Hemithyrsocera marginalis,species,0.136
Zotu5070,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,ddddddddddddbddd,2,1078532,Morula japonica,species,0.1238
Zotu5071,2759,insect,Eukaryota,superkingdom,0.9909,,,,,,,,1.11222E+15,dddddddddddd]ddc,2,1767026,Milnesium variefidum,species,0.1156
Zotu5072,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,12928,Alviniconcha hessleri,species,0.1335
Zotu5073,1,insect,root,no rank,1,,,,,,,,,,2,1544670,Polymastia thielei,species,0.1826
Zotu5074,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1112222,ddddddd,2,169784,Dictyoneurum californicum,species,0.1295
Zotu5075,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddddddddddddddddddddd,2,1699718,Neotibicen,genus,0.1599
Zotu5076,2759,insect,Eukaryota,superkingdom,0.9998,,,,,,,,1111112212,dddddddddd,2,10195,Brachionus plicatilis,species,0.2261
Zotu5077,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,473954,Conasprella orbignyi,species,0.1303
Zotu5078,2759,insect,Eukaryota,superkingdom,0.6765,,,,,,,,1.11111E+20,ddddddddd\ddcdddddddD,2,33657,Phaeocystis antarctica,species,0.1477
Zotu5079,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+23,ddd@dddddaddddddddddadbd,2,935651,Helminthocladia calvadosii,species,0.1189
Zotu5080,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,1934646,Dorsanum miran,species,0.1582
Zotu5081,749173,insect,Sapphirina,genus,1,Metazoa,Arthropoda,Hexanauplia,Poecilostomatoida,Sapphirinidae,Sapphirina,,1.11222E+19,EddddddddddddddddaY],0,268458,Mylabris quadripunctata,species,0.1213
Zotu5082,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+14,dddddddcddddddd,2,263142,Cinachyrella apion,species,0.1295
Zotu5083,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1587487,Parabolitobius inclinans,species,0.123
Zotu5084,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,2039667,Antireicheia debeckeri,species,0.1295
Zotu5085,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddd`ddd,2,2885,Pylaiella littoralis,species,0.1246
Zotu5086,1,insect,root,no rank,1,,,,,,,,,,2,1544666,Polymastia bartletti,species,0.1679
Zotu5087,1,insect,root,no rank,1,,,,,,,,,,2,1391052,Tentorium papillatum,species,0.193
Zotu5088,2759,insect,Eukaryota,superkingdom,0.9999,,,,,,,,1.11222E+13,dddddddddddddd,2,1702609,Neoagarum oharaense,species,0.1352
Zotu5089,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+18,dddddddRdddYddddddd,2,1287638,Fiona pinnata,species,0.1173
Zotu5090,41953,insect,Pseudo-nitzschia,genus,1,,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,,1.11222E+17,dddddddddddddddddB,2,237455,Pseudo-nitzschia cuspidata,species,0.0985
Zotu5091,76784,insect,Clionaidae,family,1,Metazoa,Porifera,Demospongiae,Clionaida,Clionaidae,,,1.11211E+17,ddddddddddbdddddRS,2,283505,Pione velans,species,0.0358
Zotu5092,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,dddddddaddd,2,41701,Rhodymenia pacifica,species,0.1417
Zotu5093,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddWdddddcddddddddddLd,2,1928789,Anaplectoidea varia,species,0.1352
Zotu5094,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddOdddddcdddddddddd^d,2,1906927,Chlorostoma argyrostomum,species,0.1376
Zotu5095,2759,insect,Eukaryota,superkingdom,0.8361,,,,,,,,1.11222E+15,dddddddddddddddT,2,398740,Scutus breviculus,species,0.1107
Zotu5096,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1622219,Halitholus cirratus,species,0.1474
Zotu5097,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+13,dddddddddadddd,2,1907037,Pirata piscatorius,species,0.1555
Zotu5098,1,insect,root,no rank,NA,,,,,,,,NA,NA,8,644269,Kumanoa,genus,0.1243
Zotu5099,1,insect,root,no rank,1,,,,,,,,,,2,1336943,Quasillina brevis,species,0.1677
Zotu5100,6447,insect,Mollusca,phylum,1,Metazoa,Mollusca,,,,,,2.22221E+16,dddQddddd_dddT\4d,2,1410148,Chariessa pilosa,species,0.1034
Zotu5101,33317,insect,Protostomia,no rank,1,Metazoa,,,,,,,1.11111E+24,dddddddddKddddddddddTdddd,2,89575,Galaxiella pusilla,species,0.1645
Zotu5102,463361,insect,Botryochytrium,genus,1,,,Labyrinthulomycetes,,Thraustochytriaceae,Botryochytrium,,1.11222E+19,dddddddddddddddddbFX,0,322457,Aliatypus janus,species,0.105
Zotu5103,2852,insect,Cylindrotheca,genus,1,,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,,1.11222E+19,dddddddddddddddddd`c,0,2856,Cylindrotheca closterium,species,0.0879
Zotu5104,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+13,dddIdddIddd9dd,2,587157,Pagurus pubescens,species,0.1498
Zotu5105,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122222122,dddRdddOddd,2,51109,Dendronephthya,genus,0.1523
Zotu5106,1,insect,root,no rank,1,,,,,,,,,,2,929462,Pteraeolidia ianthina,species,0.1915
Zotu5107,2759,insect,Eukaryota,superkingdom,0.9989,,,,,,,,1.11222E+15,ddddddddddddEddd,2,285277,Scleronephthya gracillimum,species,0.1254
Zotu5108,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,473954,Conasprella orbignyi,species,0.1181
Zotu5109,2759,insect,Eukaryota,superkingdom,1,,,,,,,,11122221121,ddd;dddGddd,2,947988,Pterocladiella tenuis,species,0.1148
Zotu5110,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11111E+21,dddCddddd[ddddddddddad,2,28860,Pterocladiella melanoidea,species,0.1344
Zotu5111,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+15,dddddddddddddddd,2,1286867,Opisthostoma tenuicostatum,species,0.1197
Zotu5112,2759,insect,Eukaryota,superkingdom,1,,,,,,,,1.11222E+12,dddddddMdddbd,2,334432,Terebralia sulcata,species,0.1596
Zotu5113,749175,insect,Calocalanus,genus,0.9998,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,,2.22222E+21,ddddddddddd_d=dddddddd,2,1267140,Calocalanus contractus,species,0.057
